GeographyKey,GeographyBusinessKey,City,State,Country,Region,Market
483,"APAC|North Asia|Japan|Osaka|Sakai","Sakai","Osaka","Japan","North Asia","APAC"
484,"APAC|North Asia|Japan|Osaka|Takatsuki","Takatsuki","Osaka","Japan","North Asia","APAC"
485,"APAC|North Asia|Japan|Osaka|Yao","Yao","Osaka","Japan","North Asia","APAC"
486,"APAC|North Asia|Japan|Saga|Saga","Saga","Saga","Japan","North Asia","APAC"
487,"APAC|North Asia|Japan|Saitama|Kawagoe","Kawagoe","Saitama","Japan","North Asia","APAC"
488,"APAC|North Asia|Japan|Saitama|Kawaguchi","Kawaguchi","Saitama","Japan","North Asia","APAC"
489,"APAC|North Asia|Japan|Saitama|Koshigaya","Koshigaya","Saitama","Japan","North Asia","APAC"
490,"APAC|North Asia|Japan|Shizuoka|Fuji","Fuji","Shizuoka","Japan","North Asia","APAC"
491,"APAC|North Asia|Japan|Shizuoka|Hamamatsu","Hamamatsu","Shizuoka","Japan","North Asia","APAC"
492,"APAC|North Asia|Japan|Shizuoka|Nagaoka","Nagaoka","Shizuoka","Japan","North Asia","APAC"
493,"APAC|North Asia|Japan|Tochigi|Oyama","Oyama","Tochigi","Japan","North Asia","APAC"
494,"APAC|North Asia|Japan|Tokyo|Edogawa-ku","Edogawa-ku","Tokyo","Japan","North Asia","APAC"
495,"APAC|North Asia|Japan|Tokyo|Katsushika-ku","Katsushika-ku","Tokyo","Japan","North Asia","APAC"
496,"APAC|North Asia|Japan|Tokyo|Tokyo","Tokyo","Tokyo","Japan","North Asia","APAC"
497,"APAC|North Asia|Japan|Tottori|Tottori","Tottori","Tottori","Japan","North Asia","APAC"
498,"APAC|North Asia|Japan|Yamaguchi|Shimonoseki","Shimonoseki","Yamaguchi","Japan","North Asia","APAC"
499,"APAC|North Asia|Japan|Yamaguchi|Ube","Ube","Yamaguchi","Japan","North Asia","APAC"
500,"APAC|North Asia|Mongolia|Ulaanbaatar|Ulan Bator","Ulan Bator","Ulaanbaatar","Mongolia","North Asia","APAC"
501,"APAC|North Asia|South Korea|Busan|Busan","Busan","Busan","South Korea","North Asia","APAC"
502,"APAC|North Asia|South Korea|Daegu|Daegu","Daegu","Daegu","South Korea","North Asia","APAC"
503,"APAC|North Asia|South Korea|Daejeon|Daejeon","Daejeon","Daejeon","South Korea","North Asia","APAC"
504,"APAC|North Asia|South Korea|Gangwon|Chuncheon","Chuncheon","Gangwon","South Korea","North Asia","APAC"
505,"APAC|North Asia|South Korea|Gyeonggi|Anyang","Anyang","Gyeonggi","South Korea","North Asia","APAC"
506,"APAC|North Asia|South Korea|Gyeonggi|Bucheon","Bucheon","Gyeonggi","South Korea","North Asia","APAC"
507,"APAC|North Asia|South Korea|Gyeonggi|Goyang","Goyang","Gyeonggi","South Korea","North Asia","APAC"
508,"APAC|North Asia|South Korea|Gyeonggi|Kwangju","Kwangju","Gyeonggi","South Korea","North Asia","APAC"
509,"APAC|North Asia|South Korea|Gyeonggi|Suwon","Suwon","Gyeonggi","South Korea","North Asia","APAC"
510,"APAC|North Asia|South Korea|Gyeongsangnam|Changwon","Changwon","Gyeongsangnam","South Korea","North Asia","APAC"
511,"APAC|North Asia|South Korea|Jeju|Aewŏl-li","Aewŏl-li","Jeju","South Korea","North Asia","APAC"
512,"APAC|North Asia|South Korea|Seoul|Seoul","Seoul","Seoul","South Korea","North Asia","APAC"
513,"APAC|North Asia|South Korea|South Chungcheong|Cheonan","Cheonan","South Chungcheong","South Korea","North Asia","APAC"
514,"APAC|North Asia|South Korea|Ulsan|Ulsan","Ulsan","Ulsan","South Korea","North Asia","APAC"
515,"APAC|North Asia|Taiwan|Taipei City|Taipei","Taipei","Taipei City","Taiwan","North Asia","APAC"
516,"APAC|Oceania|Australia|Australian Capital Territory|Canberra","Canberra","Australian Capital Territory","Australia","Oceania","APAC"
517,"APAC|Oceania|Australia|New South Wales|Albury","Albury","New South Wales","Australia","Oceania","APAC"
518,"APAC|Oceania|Australia|New South Wales|Armidale","Armidale","New South Wales","Australia","Oceania","APAC"
519,"APAC|Oceania|Australia|New South Wales|Broken Hill","Broken Hill","New South Wales","Australia","Oceania","APAC"
520,"APAC|Oceania|Australia|New South Wales|Cessnock","Cessnock","New South Wales","Australia","Oceania","APAC"
521,"APAC|Oceania|Australia|New South Wales|Coffs Harbour","Coffs Harbour","New South Wales","Australia","Oceania","APAC"
522,"APAC|Oceania|Australia|New South Wales|Dubbo","Dubbo","New South Wales","Australia","Oceania","APAC"
523,"APAC|Oceania|Australia|New South Wales|Forster","Forster","New South Wales","Australia","Oceania","APAC"
524,"APAC|Oceania|Australia|New South Wales|Goulburn","Goulburn","New South Wales","Australia","Oceania","APAC"
525,"APAC|Oceania|Australia|New South Wales|Griffith","Griffith","New South Wales","Australia","Oceania","APAC"
526,"APAC|Oceania|Australia|New South Wales|Katoomba","Katoomba","New South Wales","Australia","Oceania","APAC"
527,"APAC|Oceania|Australia|New South Wales|Lismore","Lismore","New South Wales","Australia","Oceania","APAC"
528,"APAC|Oceania|Australia|New South Wales|Newcastle","Newcastle","New South Wales","Australia","Oceania","APAC"
529,"APAC|Oceania|Australia|New South Wales|Nowra","Nowra","New South Wales","Australia","Oceania","APAC"
530,"APAC|Oceania|Australia|New South Wales|Orange","Orange","New South Wales","Australia","Oceania","APAC"
531,"APAC|Oceania|Australia|New South Wales|Port Macquarie","Port Macquarie","New South Wales","Australia","Oceania","APAC"
532,"APAC|Oceania|Australia|New South Wales|Queanbeyan","Queanbeyan","New South Wales","Australia","Oceania","APAC"
533,"APAC|Oceania|Australia|New South Wales|Sydney","Sydney","New South Wales","Australia","Oceania","APAC"
534,"APAC|Oceania|Australia|New South Wales|Tamworth","Tamworth","New South Wales","Australia","Oceania","APAC"
535,"APAC|Oceania|Australia|New South Wales|Wagga Wagga","Wagga Wagga","New South Wales","Australia","Oceania","APAC"
536,"APAC|Oceania|Australia|New South Wales|Wollongong","Wollongong","New South Wales","Australia","Oceania","APAC"
537,"APAC|Oceania|Australia|Northern Territory|Alice Springs","Alice Springs","Northern Territory","Australia","Oceania","APAC"
538,"APAC|Oceania|Australia|Northern Territory|Darwin","Darwin","Northern Territory","Australia","Oceania","APAC"
539,"APAC|Oceania|Australia|Northern Territory|Palmerston","Palmerston","Northern Territory","Australia","Oceania","APAC"
540,"APAC|Oceania|Australia|Queensland|Brisbane","Brisbane","Queensland","Australia","Oceania","APAC"
541,"APAC|Oceania|Australia|Queensland|Bundaberg","Bundaberg","Queensland","Australia","Oceania","APAC"
542,"APAC|Oceania|Australia|Queensland|Cairns","Cairns","Queensland","Australia","Oceania","APAC"
543,"APAC|Oceania|Australia|Queensland|Caloundra","Caloundra","Queensland","Australia","Oceania","APAC"
544,"APAC|Oceania|Australia|Queensland|Gladstone","Gladstone","Queensland","Australia","Oceania","APAC"
545,"APAC|Oceania|Australia|Queensland|Gold Coast","Gold Coast","Queensland","Australia","Oceania","APAC"
546,"APAC|Oceania|Australia|Queensland|Mackay","Mackay","Queensland","Australia","Oceania","APAC"
547,"APAC|Oceania|Australia|Queensland|Maryborough","Maryborough","Queensland","Australia","Oceania","APAC"
548,"APAC|Oceania|Australia|Queensland|Mount Isa","Mount Isa","Queensland","Australia","Oceania","APAC"
549,"APAC|Oceania|Australia|Queensland|Rockhampton","Rockhampton","Queensland","Australia","Oceania","APAC"
550,"APAC|Oceania|Australia|Queensland|Toowoomba","Toowoomba","Queensland","Australia","Oceania","APAC"
551,"APAC|Oceania|Australia|Queensland|Torquay","Torquay","Queensland","Australia","Oceania","APAC"
552,"APAC|Oceania|Australia|Queensland|Townsville","Townsville","Queensland","Australia","Oceania","APAC"
553,"APAC|Oceania|Australia|South Australia|Adelaide","Adelaide","South Australia","Australia","Oceania","APAC"
554,"APAC|Oceania|Australia|South Australia|Gawler","Gawler","South Australia","Australia","Oceania","APAC"
555,"APAC|Oceania|Australia|South Australia|Mount Gambier","Mount Gambier","South Australia","Australia","Oceania","APAC"
556,"APAC|Oceania|Australia|South Australia|Murray Bridge","Murray Bridge","South Australia","Australia","Oceania","APAC"
557,"APAC|Oceania|Australia|South Australia|Whyalla","Whyalla","South Australia","Australia","Oceania","APAC"
558,"APAC|Oceania|Australia|Tasmania|Burnie","Burnie","Tasmania","Australia","Oceania","APAC"
559,"APAC|Oceania|Australia|Tasmania|Devonport","Devonport","Tasmania","Australia","Oceania","APAC"
560,"APAC|Oceania|Australia|Tasmania|Hobart","Hobart","Tasmania","Australia","Oceania","APAC"
561,"APAC|Oceania|Australia|Tasmania|Launceston","Launceston","Tasmania","Australia","Oceania","APAC"
562,"APAC|Oceania|Australia|Victoria|Ballarat","Ballarat","Victoria","Australia","Oceania","APAC"
563,"APAC|Oceania|Australia|Victoria|Bendigo","Bendigo","Victoria","Australia","Oceania","APAC"
564,"APAC|Oceania|Australia|Victoria|Echuca","Echuca","Victoria","Australia","Oceania","APAC"
565,"APAC|Oceania|Australia|Victoria|Geelong","Geelong","Victoria","Australia","Oceania","APAC"
566,"APAC|Oceania|Australia|Victoria|Melbourne","Melbourne","Victoria","Australia","Oceania","APAC"
567,"APAC|Oceania|Australia|Victoria|Melton","Melton","Victoria","Australia","Oceania","APAC"
568,"APAC|Oceania|Australia|Victoria|Mildura","Mildura","Victoria","Australia","Oceania","APAC"
569,"APAC|Oceania|Australia|Victoria|Sunbury","Sunbury","Victoria","Australia","Oceania","APAC"
570,"APAC|Oceania|Australia|Victoria|Traralgon","Traralgon","Victoria","Australia","Oceania","APAC"
571,"APAC|Oceania|Australia|Victoria|Warrnambool","Warrnambool","Victoria","Australia","Oceania","APAC"
572,"APAC|Oceania|Australia|Victoria|Wodonga","Wodonga","Victoria","Australia","Oceania","APAC"
573,"APAC|Oceania|Australia|Western Australia|Albany","Albany","Western Australia","Australia","Oceania","APAC"
574,"APAC|Oceania|Australia|Western Australia|Bunbury","Bunbury","Western Australia","Australia","Oceania","APAC"
575,"APAC|Oceania|Australia|Western Australia|Geraldton","Geraldton","Western Australia","Australia","Oceania","APAC"
576,"APAC|Oceania|Australia|Western Australia|Kwinana","Kwinana","Western Australia","Australia","Oceania","APAC"
577,"APAC|Oceania|Australia|Western Australia|Mandurah","Mandurah","Western Australia","Australia","Oceania","APAC"
578,"APAC|Oceania|Australia|Western Australia|Perth","Perth","Western Australia","Australia","Oceania","APAC"
579,"APAC|Oceania|New Zealand|Auckland|Auckland","Auckland","Auckland","New Zealand","Oceania","APAC"
580,"APAC|Oceania|New Zealand|Auckland|Manukau City","Manukau City","Auckland","New Zealand","Oceania","APAC"
581,"APAC|Oceania|New Zealand|Auckland|Papakura","Papakura","Auckland","New Zealand","Oceania","APAC"
582,"APAC|Oceania|New Zealand|Auckland|Waitakere","Waitakere","Auckland","New Zealand","Oceania","APAC"
583,"APAC|Oceania|New Zealand|Bay of Plenty|Rotorua","Rotorua","Bay of Plenty","New Zealand","Oceania","APAC"
584,"APAC|Oceania|New Zealand|Bay of Plenty|Tauranga","Tauranga","Bay of Plenty","New Zealand","Oceania","APAC"
585,"APAC|Oceania|New Zealand|Bay of Plenty|Whakatane","Whakatane","Bay of Plenty","New Zealand","Oceania","APAC"
586,"APAC|Oceania|New Zealand|Canterbury|Christchurch","Christchurch","Canterbury","New Zealand","Oceania","APAC"
587,"APAC|Oceania|New Zealand|Canterbury|Timaru","Timaru","Canterbury","New Zealand","Oceania","APAC"
588,"APAC|Oceania|New Zealand|Gisborne|Gisborne","Gisborne","Gisborne","New Zealand","Oceania","APAC"
589,"APAC|Oceania|New Zealand|Hawke's Bay|Hastings","Hastings","Hawke's Bay","New Zealand","Oceania","APAC"
590,"APAC|Oceania|New Zealand|Hawke's Bay|Napier","Napier","Hawke's Bay","New Zealand","Oceania","APAC"
591,"APAC|Oceania|New Zealand|Manawatu-Wanganui|Levin","Levin","Manawatu-Wanganui","New Zealand","Oceania","APAC"
592,"APAC|Oceania|New Zealand|Manawatu-Wanganui|Palmerston North","Palmerston North","Manawatu-Wanganui","New Zealand","Oceania","APAC"
593,"APAC|Oceania|New Zealand|Marlborough|Blenheim","Blenheim","Marlborough","New Zealand","Oceania","APAC"
594,"APAC|Oceania|New Zealand|Nelson|Nelson","Nelson","Nelson","New Zealand","Oceania","APAC"
595,"APAC|Oceania|New Zealand|Northland|Whangarei","Whangarei","Northland","New Zealand","Oceania","APAC"
596,"APAC|Oceania|New Zealand|Otago|Dunedin","Dunedin","Otago","New Zealand","Oceania","APAC"
597,"APAC|Oceania|New Zealand|Southland|Invercargill","Invercargill","Southland","New Zealand","Oceania","APAC"
598,"APAC|Oceania|New Zealand|Taranaki|New Plymouth","New Plymouth","Taranaki","New Zealand","Oceania","APAC"
599,"APAC|Oceania|New Zealand|Waikato|Cambridge","Cambridge","Waikato","New Zealand","Oceania","APAC"
600,"APAC|Oceania|New Zealand|Waikato|Hamilton","Hamilton","Waikato","New Zealand","Oceania","APAC"
601,"APAC|Oceania|New Zealand|Waikato|Taupo","Taupo","Waikato","New Zealand","Oceania","APAC"
602,"APAC|Oceania|New Zealand|Wellington|Lower Hutt","Lower Hutt","Wellington","New Zealand","Oceania","APAC"
603,"APAC|Oceania|New Zealand|Wellington|Masterton","Masterton","Wellington","New Zealand","Oceania","APAC"
604,"APAC|Oceania|New Zealand|Wellington|Paraparaumu","Paraparaumu","Wellington","New Zealand","Oceania","APAC"
605,"APAC|Oceania|New Zealand|Wellington|Porirua","Porirua","Wellington","New Zealand","Oceania","APAC"
606,"APAC|Oceania|New Zealand|Wellington|Upper Hutt","Upper Hutt","Wellington","New Zealand","Oceania","APAC"
607,"APAC|Oceania|New Zealand|Wellington|Wellington","Wellington","Wellington","New Zealand","Oceania","APAC"
608,"APAC|Oceania|Papua New Guinea|National Capital|Port Moresby","Port Moresby","National Capital","Papua New Guinea","Oceania","APAC"
609,"APAC|Southeast Asia|Cambodia|Phnom Penh|Phnom Penh","Phnom Penh","Phnom Penh","Cambodia","Southeast Asia","APAC"
610,"APAC|Southeast Asia|Indonesia|Aceh|Banda Aceh","Banda Aceh","Aceh","Indonesia","Southeast Asia","APAC"
611,"APAC|Southeast Asia|Indonesia|Bali|Denpasar","Denpasar","Bali","Indonesia","Southeast Asia","APAC"
612,"APAC|Southeast Asia|Indonesia|Bengkulu|Bengkulu","Bengkulu","Bengkulu","Indonesia","Southeast Asia","APAC"
613,"APAC|Southeast Asia|Indonesia|Jakarta|Jakarta","Jakarta","Jakarta","Indonesia","Southeast Asia","APAC"
614,"APAC|Southeast Asia|Indonesia|Jambi|Jambi","Jambi","Jambi","Indonesia","Southeast Asia","APAC"
615,"APAC|Southeast Asia|Indonesia|Jawa Barat|Bandung","Bandung","Jawa Barat","Indonesia","Southeast Asia","APAC"
616,"APAC|Southeast Asia|Indonesia|Jawa Barat|Bekasi","Bekasi","Jawa Barat","Indonesia","Southeast Asia","APAC"
617,"APAC|Southeast Asia|Indonesia|Jawa Barat|Bogor","Bogor","Jawa Barat","Indonesia","Southeast Asia","APAC"
618,"APAC|Southeast Asia|Indonesia|Jawa Barat|Cirebon","Cirebon","Jawa Barat","Indonesia","Southeast Asia","APAC"
619,"APAC|Southeast Asia|Indonesia|Jawa Barat|Depok","Depok","Jawa Barat","Indonesia","Southeast Asia","APAC"
620,"APAC|Southeast Asia|Indonesia|Jawa Barat|Sukabumi","Sukabumi","Jawa Barat","Indonesia","Southeast Asia","APAC"
621,"APAC|Southeast Asia|Indonesia|Jawa Barat|Tangerang","Tangerang","Jawa Barat","Indonesia","Southeast Asia","APAC"
622,"APAC|Southeast Asia|Indonesia|Jawa Barat|Tasikmalaya","Tasikmalaya","Jawa Barat","Indonesia","Southeast Asia","APAC"
623,"APAC|Southeast Asia|Indonesia|Jawa Tengah|Pekalongan","Pekalongan","Jawa Tengah","Indonesia","Southeast Asia","APAC"
624,"APAC|Southeast Asia|Indonesia|Jawa Tengah|Purwokerto","Purwokerto","Jawa Tengah","Indonesia","Southeast Asia","APAC"
625,"APAC|Southeast Asia|Indonesia|Jawa Tengah|Semarang","Semarang","Jawa Tengah","Indonesia","Southeast Asia","APAC"
626,"APAC|Southeast Asia|Indonesia|Jawa Tengah|Surakarta","Surakarta","Jawa Tengah","Indonesia","Southeast Asia","APAC"
627,"APAC|Southeast Asia|Indonesia|Jawa Tengah|Tegal","Tegal","Jawa Tengah","Indonesia","Southeast Asia","APAC"
628,"APAC|Southeast Asia|Indonesia|Jawa Timur|Jember","Jember","Jawa Timur","Indonesia","Southeast Asia","APAC"
629,"APAC|Southeast Asia|Indonesia|Jawa Timur|Kediri","Kediri","Jawa Timur","Indonesia","Southeast Asia","APAC"
630,"APAC|Southeast Asia|Indonesia|Jawa Timur|Malang","Malang","Jawa Timur","Indonesia","Southeast Asia","APAC"
631,"APAC|Southeast Asia|Indonesia|Jawa Timur|Probolinggo","Probolinggo","Jawa Timur","Indonesia","Southeast Asia","APAC"
632,"APAC|Southeast Asia|Indonesia|Jawa Timur|Surabaya","Surabaya","Jawa Timur","Indonesia","Southeast Asia","APAC"
633,"APAC|Southeast Asia|Indonesia|Kalimantan Barat|Pontianak","Pontianak","Kalimantan Barat","Indonesia","Southeast Asia","APAC"
634,"APAC|Southeast Asia|Indonesia|Kalimantan Selatan|Banjarmasin","Banjarmasin","Kalimantan Selatan","Indonesia","Southeast Asia","APAC"
635,"APAC|Southeast Asia|Indonesia|Kalimantan Timur|Balikpapan","Balikpapan","Kalimantan Timur","Indonesia","Southeast Asia","APAC"
636,"APAC|Southeast Asia|Indonesia|Kalimantan Timur|Samarinda","Samarinda","Kalimantan Timur","Indonesia","Southeast Asia","APAC"
637,"APAC|Southeast Asia|Indonesia|Maluku|Ambon","Ambon","Maluku","Indonesia","Southeast Asia","APAC"
638,"APAC|Southeast Asia|Indonesia|Nusa Tenggara Barat|Mataram","Mataram","Nusa Tenggara Barat","Indonesia","Southeast Asia","APAC"
639,"APAC|Southeast Asia|Indonesia|Nusa Tenggara Timur|Kupang","Kupang","Nusa Tenggara Timur","Indonesia","Southeast Asia","APAC"
640,"APAC|Southeast Asia|Indonesia|Papua|Jayapura","Jayapura","Papua","Indonesia","Southeast Asia","APAC"
641,"APAC|Southeast Asia|Indonesia|Riau|Dumai","Dumai","Riau","Indonesia","Southeast Asia","APAC"
642,"APAC|Southeast Asia|Indonesia|Riau|Pekanbaru","Pekanbaru","Riau","Indonesia","Southeast Asia","APAC"
643,"APAC|Southeast Asia|Indonesia|Sulawesi Tengah|Palu","Palu","Sulawesi Tengah","Indonesia","Southeast Asia","APAC"
644,"APAC|Southeast Asia|Indonesia|Sulawesi Tenggara|Kendari","Kendari","Sulawesi Tenggara","Indonesia","Southeast Asia","APAC"
645,"APAC|Southeast Asia|Indonesia|Sulawesi Utara|Manado","Manado","Sulawesi Utara","Indonesia","Southeast Asia","APAC"
646,"APAC|Southeast Asia|Indonesia|Sumatera Barat|Padang","Padang","Sumatera Barat","Indonesia","Southeast Asia","APAC"
647,"APAC|Southeast Asia|Indonesia|Sumatera Selatan|Palembang","Palembang","Sumatera Selatan","Indonesia","Southeast Asia","APAC"
648,"APAC|Southeast Asia|Indonesia|Sumatera Utara|Binjai","Binjai","Sumatera Utara","Indonesia","Southeast Asia","APAC"
649,"APAC|Southeast Asia|Indonesia|Sumatera Utara|Medan","Medan","Sumatera Utara","Indonesia","Southeast Asia","APAC"
650,"APAC|Southeast Asia|Indonesia|Sumatera Utara|Pematangsiantar","Pematangsiantar","Sumatera Utara","Indonesia","Southeast Asia","APAC"
651,"APAC|Southeast Asia|Indonesia|Yogyakarta|Depok","Depok","Yogyakarta","Indonesia","Southeast Asia","APAC"
652,"APAC|Southeast Asia|Indonesia|Yogyakarta|Yogyakarta","Yogyakarta","Yogyakarta","Indonesia","Southeast Asia","APAC"
653,"APAC|Southeast Asia|Malaysia|Kuala Lumpur|Kuala Lumpur","Kuala Lumpur","Kuala Lumpur","Malaysia","Southeast Asia","APAC"
654,"APAC|Southeast Asia|Malaysia|Negeri Sembilan|Seremban","Seremban","Negeri Sembilan","Malaysia","Southeast Asia","APAC"
655,"APAC|Southeast Asia|Malaysia|Pahang|Kuantan","Kuantan","Pahang","Malaysia","Southeast Asia","APAC"
656,"APAC|Southeast Asia|Malaysia|Perak|Ipoh","Ipoh","Perak","Malaysia","Southeast Asia","APAC"
657,"APAC|Southeast Asia|Malaysia|Perak|Taiping","Taiping","Perak","Malaysia","Southeast Asia","APAC"
658,"APAC|Southeast Asia|Malaysia|Sabah|Kota Kinabalu","Kota Kinabalu","Sabah","Malaysia","Southeast Asia","APAC"
659,"APAC|Southeast Asia|Malaysia|Sabah|Sandakan","Sandakan","Sabah","Malaysia","Southeast Asia","APAC"
660,"APAC|Southeast Asia|Malaysia|Sabah|Tawau","Tawau","Sabah","Malaysia","Southeast Asia","APAC"
661,"APAC|Southeast Asia|Malaysia|Sarawak|Kuching","Kuching","Sarawak","Malaysia","Southeast Asia","APAC"
662,"APAC|Southeast Asia|Malaysia|Selangor|Shah Alam","Shah Alam","Selangor","Malaysia","Southeast Asia","APAC"
663,"APAC|Southeast Asia|Malaysia|Trengganu|Kuala Terengganu","Kuala Terengganu","Trengganu","Malaysia","Southeast Asia","APAC"
664,"APAC|Southeast Asia|Myanmar (Burma)|Yangon|Yangon","Yangon","Yangon","Myanmar (Burma)","Southeast Asia","APAC"
665,"APAC|Southeast Asia|Philippines|Calabarzon|Antipolo","Antipolo","Calabarzon","Philippines","Southeast Asia","APAC"
